idx,fips,county,state,lon,lat,rMapState,rMapCounty
1,1001,Autauga County,AL,-86.64564861,32.54009148,alabama,autauga
2,1003,Baldwin County,AL,-87.72627168,30.73831437,alabama,baldwin
3,1005,Barbour County,AL,-85.39732718,31.87402989,alabama,barbour
4,1007,Bibb County,AL,-87.12526047,32.99902355,alabama,bibb
5,1009,Blount County,AL,-86.5627114,33.99044001,alabama,blount
6,1011,Bullock County,AL,-85.71680363,32.10633554,alabama,bullock
7,1013,Butler County,AL,-86.68434696,31.75713941,alabama,butler
8,1015,Calhoun County,AL,-85.82956111,33.77624501,alabama,calhoun
9,1017,Chambers County,AL,-85.3948531,32.91633065,alabama,chambers
10,1019,Cherokee County,AL,-85.60421986,34.19147067,alabama,cherokee
11,1021,Chilton County,AL,-86.71562395,32.8516297,alabama,chilton
12,1023,Choctaw County,AL,-88.25953692,32.02046848,alabama,choctaw
13,1025,Clarke County,AL,-87.82482965,31.673326,alabama,clarke
14,1027,Clay County,AL,-85.85178714,33.27340969,alabama,clay
15,1029,Cleburne County,AL,-85.52610168,33.67621939,alabama,cleburne
16,1031,Coffee County,AL,-85.99444058,31.39847656,alabama,coffee
17,1033,Colbert County,AL,-87.81097599,34.70276047,alabama,colbert
18,1035,Conecuh County,AL,-86.99065443,31.43577781,alabama,conecuh
19,1037,Coosa County,AL,-86.24544124,32.94021362,alabama,coosa
20,1039,Covington County,AL,-86.45655104,31.25973186,alabama,covington
21,1041,Crenshaw County,AL,-86.31956157,31.73590915,alabama,crenshaw
22,1043,Cullman County,AL,-86.8654481,34.1382457,alabama,cullman
23,1045,Dale County,AL,-85.61909408,31.43086648,alabama,dale
24,1047,Dallas County,AL,-87.09767509,32.3267024,alabama,dallas
25,1049,DeKalb County,AL,-85.81226395,34.45439485,alabama,de kalb
26,1051,Elmore County,AL,-86.15419329,32.59892985,alabama,elmore
27,1053,Escambia County,AL,-87.15746525,31.13336493,alabama,escambia
28,1055,Etowah County,AL,-86.0334282,34.0527293,alabama,etowah
29,1057,Fayette County,AL,-87.73637609,33.72193461,alabama,fayette
30,1059,Franklin County,AL,-87.84558379,34.44338254,alabama,franklin
31,1061,Geneva County,AL,-85.8443776,31.09992203,alabama,geneva
32,1063,Greene County,AL,-87.94813999,32.86570101,alabama,greene
33,1065,Hale County,AL,-87.62219763,32.76490176,alabama,hale
34,1067,Henry County,AL,-85.2541057,31.51595712,alabama,henry
35,1069,Houston County,AL,-85.31543021,31.15254068,alabama,houston
36,1071,Jackson County,AL,-85.99775089,34.77683646,alabama,jackson
37,1073,Jefferson County,AL,-86.89025434,33.56305784,alabama,jefferson
38,1075,Lamar County,AL,-88.09795652,33.78170368,alabama,lamar
39,1077,Lauderdale County,AL,-87.65420478,34.90408733,alabama,lauderdale
40,1079,Lawrence County,AL,-87.30558826,34.52482237,alabama,lawrence
41,1081,Lee County,AL,-85.35526336,32.60991751,alabama,lee
42,1083,Limestone County,AL,-86.97369268,34.81222508,alabama,limestone
43,1085,Lowndes County,AL,-86.65003578,32.15780715,alabama,lowndes
44,1087,Macon County,AL,-85.69511359,32.39385812,alabama,macon
45,1089,Madison County,AL,-86.54312668,34.76518768,alabama,madison
46,1091,Marengo County,AL,-87.77831202,32.25123243,alabama,marengo
47,1093,Marion County,AL,-87.88319784,34.13791708,alabama,marion
48,1095,Marshall County,AL,-86.30606724,34.370296,alabama,marshall
49,1097,Mobile County,AL,-88.20696476,30.81361759,alabama,mobile
50,1099,Monroe County,AL,-87.36400237,31.57220015,alabama,monroe
51,1101,Montgomery County,AL,-86.2071019,32.2253798,alabama,montgomery
52,1103,Morgan County,AL,-86.84793577,34.45799994,alabama,morgan
53,1105,Perry County,AL,-87.28406573,32.63755143,alabama,perry
54,1107,Pickens County,AL,-88.08688718,33.28043537,alabama,pickens
55,1109,Pike County,AL,-85.94178756,31.80547499,alabama,pike
56,1111,Randolph County,AL,-85.4565992,33.29417484,alabama,randolph
57,1113,Russell County,AL,-85.19410539,32.29519985,alabama,russell
58,1115,St. Clair County,AL,-86.31393064,33.72446506,alabama,st clair
59,1117,Shelby County,AL,-86.66510363,33.26761124,alabama,shelby
60,1119,Sumter County,AL,-88.19206323,32.58961948,alabama,sumter
61,1121,Talladega County,AL,-86.1631135,33.3865307,alabama,talladega
62,1123,Tallapoosa County,AL,-85.8010116,32.86843413,alabama,tallapoosa
63,1125,Tuscaloosa County,AL,-87.51696088,33.29437697,alabama,tuscaloosa
64,1127,Walker County,AL,-87.28917888,33.81329044,alabama,walker
65,1129,Washington County,AL,-88.2056405,31.41319608,alabama,washington
66,1131,Wilcox County,AL,-87.2977354,31.99307576,alabama,wilcox
67,1133,Winston County,AL,-87.37003595,34.15314922,alabama,winston
68,4001,Apache County,AZ,-109.4911465,35.4050949,arizona,apache
69,4003,Cochise County,AZ,-109.7629489,31.88631155,arizona,cochise
70,4005,Coconino County,AZ,-111.76825,35.83392392,arizona,coconino
71,4007,Gila County,AZ,-110.8133077,33.79957115,arizona,gila
72,4009,Graham County,AZ,-109.8990184,32.93441503,arizona,graham
73,4011,Greenlee County,AZ,-109.2466206,33.20886115,arizona,greenlee
74,4013,Maricopa County,AZ,-112.4891389,33.35263707,arizona,maricopa
75,4015,Mohave County,AZ,-113.7530226,35.70647702,arizona,mohave
76,4017,Navajo County,AZ,-110.3227634,35.39276591,arizona,navajo
77,4019,Pima County,AZ,-111.8001696,32.10501296,arizona,pima
78,4021,Pinal County,AZ,-111.3518741,32.90667665,arizona,pinal
79,4023,Santa Cruz County,AZ,-110.8630803,31.53600577,arizona,santa cruz
80,4025,Yavapai County,AZ,-112.5499732,34.59798155,arizona,yavapai
81,4027,Yuma County,AZ,-113.9078575,32.77978162,arizona,yuma
82,5001,Arkansas County,AR,-91.37334862,34.29669057,arkansas,arkansas
83,5003,Ashley County,AR,-91.7718601,33.18646631,arkansas,ashley
84,5005,Baxter County,AR,-92.34346141,36.2916046,arkansas,baxter
85,5007,Benton County,AR,-94.26402599,36.34167755,arkansas,benton
86,5009,Boone County,AR,-93.08863785,36.30918328,arkansas,boone
87,5011,Bradley County,AR,-92.16599707,33.46463041,arkansas,bradley
88,5013,Calhoun County,AR,-92.51042418,33.55396653,arkansas,calhoun
89,5015,Carroll County,AR,-93.54763094,36.33781409,arkansas,carroll
90,5017,Chicot County,AR,-91.29630665,33.26091752,arkansas,chicot
91,5019,Clark County,AR,-93.17439489,34.05703316,arkansas,clark
92,5021,Clay County,AR,-90.42501648,36.37179616,arkansas,clay
93,5023,Cleburne County,AR,-92.04132081,35.52982647,arkansas,cleburne
94,5025,Cleveland County,AR,-92.18129679,33.89957956,arkansas,cleveland
95,5027,Columbia County,AR,-93.22920976,33.21548897,arkansas,columbia
96,5029,Conway County,AR,-92.69835872,35.25373435,arkansas,conway
97,5031,Craighead County,AR,-90.6430341,35.82915721,arkansas,craighead
98,5033,Crawford County,AR,-94.25175754,35.5843972,arkansas,crawford
99,5035,Crittenden County,AR,-90.30149903,35.20144073,arkansas,crittenden
100,5037,Cross County,AR,-90.77551081,35.28915734,arkansas,cross
101,5039,Dallas County,AR,-92.64901096,33.97069263,arkansas,dallas
102,5041,Desha County,AR,-91.27147343,33.83234098,arkansas,desha
103,5043,Drew County,AR,-91.72331533,33.58639516,arkansas,drew
104,5045,Faulkner County,AR,-92.33094352,35.14224253,arkansas,faulkner
105,5047,Franklin County,AR,-93.89830963,35.50546758,arkansas,franklin
106,5049,Fulton County,AR,-91.82490566,36.37956836,arkansas,fulton
107,5051,Garland County,AR,-93.14444412,34.57644159,arkansas,garland
108,5053,Grant County,AR,-92.42539288,34.29749043,arkansas,grant
109,5055,Greene County,AR,-90.55983788,36.11619833,arkansas,greene
110,5057,Hempstead County,AR,-93.66853507,33.73577783,arkansas,hempstead
111,5059,Hot Spring County,AR,-92.9384467,34.32236611,arkansas,hot spring
112,5061,Howard County,AR,-93.99788332,34.09553668,arkansas,howard
113,5063,Independence County,AR,-91.5785779,35.73542151,arkansas,independence
114,5065,Izard County,AR,-91.9243404,36.08622486,arkansas,izard
115,5067,Jackson County,AR,-91.22316384,35.59122045,arkansas,jackson
116,5069,Jefferson County,AR,-91.93175235,34.27586793,arkansas,jefferson
117,5071,Johnson County,AR,-93.47142181,35.5632314,arkansas,johnson
118,5073,Lafayette County,AR,-93.60666142,33.23929763,arkansas,lafayette
119,5075,Lawrence County,AR,-91.1179187,36.03754262,arkansas,lawrence
120,5077,Lee County,AR,-90.77401809,34.78294893,arkansas,lee
121,5079,Lincoln County,AR,-91.72609781,33.96344474,arkansas,lincoln
122,5081,Little River County,AR,-94.24316887,33.70943008,arkansas,little river
123,5083,Logan County,AR,-93.72428698,35.21063233,arkansas,logan
124,5085,Lonoke County,AR,-91.89113355,34.75678213,arkansas,lonoke
125,5087,Madison County,AR,-93.73086152,36.00389701,arkansas,madison
126,5089,Marion County,AR,-92.68189387,36.26366237,arkansas,marion
127,5091,Miller County,AR,-93.89572104,33.31893465,arkansas,miller
128,5093,Mississippi County,AR,-90.05540172,35.75570531,arkansas,mississippi
129,5095,Monroe County,AR,-91.20856742,34.67577812,arkansas,monroe
130,5097,Montgomery County,AR,-93.65831855,34.54772903,arkansas,montgomery
131,5099,Nevada County,AR,-93.3071694,33.66371797,arkansas,nevada
132,5101,Newton County,AR,-93.22041269,35.9112378,arkansas,newton
133,5103,Ouachita County,AR,-92.88709996,33.59759164,arkansas,ouachita
134,5105,Perry County,AR,-92.9415163,34.94234579,arkansas,perry
135,5107,Phillips County,AR,-90.85023789,34.43593202,arkansas,phillips
136,5109,Pike County,AR,-93.65884171,34.17130511,arkansas,pike
137,5111,Poinsett County,AR,-90.66737356,35.56784271,arkansas,poinsett
138,5113,Polk County,AR,-94.23785272,34.49701429,arkansas,polk
139,5115,Pope County,AR,-93.03339602,35.44081908,arkansas,pope
140,5117,Prairie County,AR,-91.55385063,34.83173761,arkansas,prairie
141,5119,Pulaski County,AR,-92.3127229,34.77183315,arkansas,pulaski
142,5121,Randolph County,AR,-91.0407469,36.34581173,arkansas,randolph
143,5123,St. Francis County,AR,-90.76062982,35.01549435,arkansas,st francis
144,5125,Saline County,AR,-92.67230801,34.65007785,arkansas,saline
145,5127,Scott County,AR,-94.0745859,34.86653654,arkansas,scott
146,5129,Searcy County,AR,-92.69877886,35.9044191,arkansas,searcy
147,5131,Sebastian County,AR,-94.28039312,35.2038252,arkansas,sebastian
148,5133,Sevier County,AR,-94.25270738,34.00088746,arkansas,sevier
149,5135,Sharp County,AR,-91.49387343,36.15308598,arkansas,sharp
150,5137,Stone County,AR,-92.16095128,35.85321963,arkansas,stone
151,5139,Union County,AR,-92.6011337,33.17079784,arkansas,union
152,5141,Van Buren County,AR,-92.52627345,35.57365455,arkansas,van buren
153,5143,Washington County,AR,-94.22168881,35.97609413,arkansas,washington
154,5145,White County,AR,-91.74561822,35.25271047,arkansas,white
155,5147,Woodruff County,AR,-91.24639277,35.1818549,arkansas,woodruff
156,5149,Yell County,AR,-93.41370271,35.00455982,arkansas,yell
157,6001,Alameda County,CA,-121.8494943,37.64653745,california,alameda
158,6003,Alpine County,CA,-119.8176648,38.59540533,california,alpine
159,6005,Amador County,CA,-120.6408645,38.45256542,california,amador
160,6007,Butte County,CA,-121.6007712,39.66723394,california,butte
161,6009,Calaveras County,CA,-120.5530165,38.20920689,california,calaveras
162,6011,Colusa County,CA,-122.2414946,39.18270042,california,colusa
163,6013,Contra Costa County,CA,-121.9166794,37.91861075,california,contra costa
164,6015,Del Norte County,CA,-123.9036495,41.76026868,california,del norte
165,6017,El Dorado County,CA,-120.5285454,38.78075659,california,el dorado
166,6019,Fresno County,CA,-119.6410355,36.75367786,california,fresno
167,6021,Glenn County,CA,-122.3912787,39.60512352,california,glenn
168,6023,Humboldt County,CA,-123.875444,40.70745304,california,humboldt
169,6025,Imperial County,CA,-115.3751413,33.044716,california,imperial
170,6027,Inyo County,CA,-117.4184965,36.51635004,california,inyo
171,6029,Kern County,CA,-118.728692,35.34162905,california,kern
172,6031,Kings County,CA,-119.8055367,36.06644424,california,kings
173,6033,Lake County,CA,-122.7625711,39.10908218,california,lake
174,6035,Lassen County,CA,-120.6006906,40.6874673,california,lassen
175,6037,Los Angeles County,CA,-118.2127419,34.36995693,california,los angeles
176,6039,Madera County,CA,-119.7624132,37.21357187,california,madera
177,6041,Marin County,CA,-122.695332,38.07104975,california,marin
178,6043,Mariposa County,CA,-119.8983572,37.58055949,california,mariposa
179,6045,Mendocino County,CA,-123.3848961,39.45640061,california,mendocino
180,6047,Merced County,CA,-120.7210913,37.18523452,california,merced
181,6049,Modoc County,CA,-120.7383261,41.60846865,california,modoc
182,6051,Mono County,CA,-118.8873505,37.93876612,california,mono
183,6053,Monterey County,CA,-121.2123651,36.20884676,california,monterey
184,6055,Napa County,CA,-122.3382312,38.5091312,california,napa
185,6057,Nevada County,CA,-120.7703875,39.30407464,california,nevada
186,6059,Orange County,CA,-117.7532706,33.71695588,california,orange
187,6061,Placer County,CA,-120.7165927,39.06660908,california,placer
188,6063,Plumas County,CA,-120.8496506,40.01530534,california,plumas
189,6065,Riverside County,CA,-116.0093191,33.74562148,california,riverside
190,6067,Sacramento County,CA,-121.3375098,38.45135776,california,sacramento
191,6069,San Benito County,CA,-121.0694853,36.60208872,california,san benito
192,6071,San Bernardino County,CA,-116.1729363,34.84516502,california,san bernardino
193,6073,San Diego County,CA,-116.7201884,33.04014595,california,san diego
194,6075,San Francisco County,CA,-122.4065487,37.753324,california,san francisco
195,6077,San Joaquin County,CA,-121.267813,37.94072224,california,san joaquin
196,6079,San Luis Obispo County,CA,-120.3724419,35.37930666,california,san luis obispo
197,6081,San Mateo County,CA,-122.2981593,37.43682908,california,san mateo
198,6083,Santa Barbara County,CA,-120.0109748,34.73351459,california,santa barbara
199,6085,Santa Clara County,CA,-121.6922741,37.23001509,california,santa clara
200,6087,Santa Cruz County,CA,-121.9949539,37.06602684,california,santa cruz
201,6089,Shasta County,CA,-122.0548272,40.7799972,california,shasta
202,6091,Sierra County,CA,-120.5112098,39.58248975,california,sierra
203,6093,Siskiyou County,CA,-122.5630896,41.60363418,california,siskiyou
204,6095,Solano County,CA,-121.9219016,38.27890842,california,solano
205,6097,Sonoma County,CA,-122.8763292,38.53307783,california,sonoma
206,6099,Stanislaus County,CA,-120.9973429,37.55780347,california,stanislaus
207,6101,Sutter County,CA,-121.6901719,39.03449176,california,sutter
208,6103,Tehama County,CA,-122.2457912,40.136481,california,tehama
209,6105,Trinity County,CA,-123.1281275,40.67365441,california,trinity
210,6107,Tulare County,CA,-118.7919929,36.2181266,california,tulare
211,6109,Tuolumne County,CA,-119.9555891,38.02884135,california,tuolumne
212,6111,Ventura County,CA,-119.0715239,34.4901459,california,ventura
213,6113,Yolo County,CA,-121.9048414,38.69168043,california,yolo
214,6115,Yuba County,CA,-121.3526605,39.26511003,california,yuba
215,8001,Adams County,CO,-104.3365344,39.88028614,colorado,adams
216,8003,Alamosa County,CO,-105.7997549,37.55690135,colorado,alamosa
217,8005,Arapahoe County,CO,-104.339408,39.65267576,colorado,arapahoe
218,8007,Archuleta County,CO,-107.0327286,37.18456623,colorado,archuleta
219,8009,Baca County,CO,-102.5639865,37.312686,colorado,baca
220,8011,Bent County,CO,-103.0792154,37.94298305,colorado,bent
221,8013,Boulder County,CO,-105.354227,40.09364667,colorado,boulder
222,8015,Chaffee County,CO,-106.2033264,38.74802139,colorado,chaffee
223,8017,Cheyenne County,CO,-102.6115899,38.82638965,colorado,cheyenne
224,8019,Clear Creek County,CO,-105.6467822,39.68706248,colorado,clear creek
225,8021,Conejos County,CO,-106.192383,37.18870441,colorado,conejos
226,8023,Costilla County,CO,-105.4358878,37.27630646,colorado,costilla
227,8025,Crowley County,CO,-103.7831903,38.32291386,colorado,crowley
228,8027,Custer County,CO,-105.3701473,38.10391569,colorado,custer
229,8029,Delta County,CO,-107.8766654,38.84646747,colorado,delta
230,8031,Denver County,CO,-104.8705058,39.76100539,colorado,denver
231,8033,Dolores County,CO,-108.5002451,37.75553541,colorado,dolores
232,8035,Douglas County,CO,-104.9250215,39.32489342,colorado,douglas
233,8037,Eagle County,CO,-106.6999413,39.62008124,colorado,eagle
234,8039,Elbert County,CO,-104.1335614,39.28755239,colorado,elbert
235,8041,El Paso County,CO,-104.5174584,38.82498969,colorado,el paso
236,8043,Fremont County,CO,-105.4398007,38.46735868,colorado,fremont
237,8045,Garfield County,CO,-107.9079181,39.59662685,colorado,garfield
238,8047,Gilpin County,CO,-105.5256161,39.86089762,colorado,gilpin
239,8049,Grand County,CO,-106.1216606,40.09826703,colorado,grand
240,8051,Gunnison County,CO,-107.0410982,38.66187528,colorado,gunnison
241,8053,Hinsdale County,CO,-107.3025769,37.82836587,colorado,hinsdale
242,8055,Huerfano County,CO,-104.9609139,37.68542184,colorado,huerfano
243,8057,Jackson County,CO,-106.352509,40.66740757,colorado,jackson
244,8059,Jefferson County,CO,-105.2485531,39.59053015,colorado,jefferson
245,8061,Kiowa County,CO,-102.7448022,38.42212342,colorado,kiowa
246,8063,Kit Carson County,CO,-102.6070306,39.31065495,colorado,kit carson
247,8065,Lake County,CO,-106.352012,39.19376761,colorado,lake
248,8067,La Plata County,CO,-107.8382974,37.28274935,colorado,la plata
249,8069,Larimer County,CO,-105.4687623,40.67448521,colorado,larimer
250,8071,Las Animas County,CO,-104.0497746,37.3032026,colorado,las animas
251,8073,Lincoln County,CO,-103.5149652,38.99023918,colorado,lincoln
252,8075,Logan County,CO,-103.1089239,40.73000082,colorado,logan
253,8077,Mesa County,CO,-108.4651654,39.01825676,colorado,mesa
254,8079,Mineral County,CO,-106.9295796,37.66123804,colorado,mineral
255,8081,Moffat County,CO,-108.2034554,40.62238429,colorado,moffat
